# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
3.807000000000000E+009;2.347334057531539E-001;-4.533190111161145E-001;
3.818000000000000E+009;2.320181789201161E-001;-4.552483594303373E-001;
3.829000000000000E+009;2.340608369286067E-001;-4.505366684494697E-001;
3.840000000000000E+009;2.367917248453694E-001;-4.425387828853633E-001;
3.851000000000000E+009;2.334133295495278E-001;-4.332507387619395E-001;
3.862000000000000E+009;2.223426428585567E-001;-4.217595519874128E-001;
3.873000000000000E+009;2.069797613137925E-001;-4.135445307035329E-001;
3.884000000000000E+009;1.878913223523546E-001;-4.091244035048199E-001;
3.895000000000000E+009;1.714472675598391E-001;-4.097329841904935E-001;
3.906000000000000E+009;1.623573598778712E-001;-4.147217939614429E-001;
3.917000000000000E+009;1.568279057388411E-001;-4.194783496535072E-001;
3.928000000000000E+009;1.581168924271422E-001;-4.209543099844021E-001;
3.939000000000000E+009;1.573469009996893E-001;-4.179145285310365E-001;
3.950000000000000E+009;1.534793747942102E-001;-4.075133066676241E-001;
3.961000000000000E+009;1.445492827255721E-001;-3.937816512610647E-001;
3.972000000000000E+009;1.334673251253241E-001;-3.802830777249572E-001;
3.983000000000000E+009;1.153182887165431E-001;-3.765852417140751E-001;
3.994000000000000E+009;9.213930644351717E-002;-3.740924725388281E-001;
4.005000000000000E+009;7.483121875746983E-002;-3.713274198213760E-001;
4.016000000000000E+009;6.479845642392050E-002;-3.726778635097109E-001;
4.027000000000000E+009;5.987292555109245E-002;-3.733163766500185E-001;
4.038000000000000E+009;5.629399457319725E-002;-3.664932611576582E-001;
4.049000000000000E+009;5.323158913435174E-002;-3.535032621060328E-001;
4.060000000000000E+009;4.665908316766193E-002;-3.394173973575924E-001;
4.071000000000000E+009;3.200247347056404E-002;-3.201226149009598E-001;
4.082000000000000E+009;1.695481519674456E-002;-3.028940200768106E-001;
4.093000000000000E+009;2.606384690164494E-003;-2.900585140087461E-001;
4.104000000000000E+009;-8.166518495619548E-003;-2.864123255220509E-001;
4.115000000000000E+009;-1.926490998304346E-002;-2.846833660309812E-001;
4.126000000000000E+009;-2.467913534127143E-002;-2.808380163176155E-001;
4.137000000000000E+009;-2.627678208953456E-002;-2.745631887412408E-001;
4.148000000000000E+009;-2.528577435976014E-002;-2.609990414778051E-001;
4.159000000000000E+009;-2.435771042647127E-002;-2.468274232228332E-001;
4.170000000000000E+009;-3.023177732799653E-002;-2.268798932755153E-001;
4.181000000000000E+009;-4.081631474251960E-002;-2.092988554064662E-001;
4.192000000000000E+009;-5.587114798731911E-002;-1.948919951792200E-001;
4.203000000000000E+009;-7.260896365252892E-002;-1.836337695064259E-001;
4.214000000000000E+009;-8.454335154816432E-002;-1.755213359606541E-001;
4.225000000000000E+009;-8.892426988575457E-002;-1.650927955734771E-001;
4.236000000000000E+009;-8.375112278688078E-002;-1.528015010619497E-001;
4.247000000000000E+009;-7.532587511693299E-002;-1.376572385028276E-001;
4.258000000000000E+009;-7.044201842604400E-002;-1.172473612394908E-001;
4.269000000000000E+009;-6.549086988786798E-002;-9.241024090274944E-002;
4.280000000000000E+009;-6.481910065767292E-002;-7.449331580818090E-002;
